chr_name	start	end	val	color	gene
chr19	45653007	45663408	1	gray	NKPD1
chr12	55038372	55042149	1	gray	DCD
chr19	55361897	55378662	1	gray	KIR3DL2
chr19	55235951	55248003	1	gray	KIR3DL3
chr16	29827472	29833810	1	gray	PAGR1
chr8	116085	117024	1	gray	OR4F21
chr6	85442215	85474316	1	gray	TBX18
chr1	150293916	150325709	1	gray	PRPF3
chr17	61780191	61819346	1	gray	STRADA
chr9	116037937	116055185	1	gray	PRPF4
chr1	168250114	168283664	1	gray	TBX19
chr2	202316462	202345569	1	gray	STRADB
chr21	46494494	46646478	1	gray	ADARB1
chr20	62612484	62664453	1	gray	PRPF6
chr5	34839268	34900606	1	gray	TTC23L
chr10	1223252	1779719	1	gray	ADARB2
chr19	8841315	8842371	1	gray	OR2Z1
chr17	1553922	1588161	1	gray	PRPF8
chr4	71859365	71896629	1	gray	DCK
chr12	91534260	91576594	1	gray	DCN
chr5	367658	180795226	1	gray	OR4F29
chr19	35739904	35758867	1	gray	LSR
chr5	3595945	3601517	1	gray	IRX1
chr21	47608359	47648738	1	gray	LSS
chr11	118842470	118851997	1	gray	FOXR1
chr5	2745958	2751791	1	gray	IRX2
chrX	55649832	55652625	1	gray	FOXR2
chr17	41322425	41363707	1	gray	NBR1
chr16	54317215	54320699	1	gray	IRX3
chr6	151815151	151942328	1	gray	CCDC170
chr9	15553040	15974037	1	gray	CCDC171
chr6	43193366	43197219	1	gray	DNPH1
chr5	1877528	1887293	1	gray	IRX4
chr16	54964776	54968395	1	gray	IRX5
chr10	118083959	118139541	1	gray	CCDC172
chr8	54138275	54164257	1	gray	OPRK1
chr16	55358114	55364668	1	gray	IRX6
chr13	95089064	95201660	1	gray	DCT
chr7	1188485	1199832	1	gray	ZFAND2A
chr5	96427570	96478315	1	gray	LIX1
chr2	170501934	170550915	1	gray	CCDC173
chr6	3375655	32098065	1	gray	FKBPL
chr3	14693268	14714162	1	gray	CCDC174
chr2	220071503	220074373	1	gray	ZFAND2B
chr17	71228571	71245095	1	gray	C17orf80
chr14	59971784	60043530	1	gray	CCDC175
chr9	98637972	98803374	1	gray	ERCC6L2
chrX	110537006	110655420	1	gray	DCX
chr22	24936390	24951903	1	gray	GUCD1
chr14	70036515	70041588	1	gray	CCDC177
chr5	101569691	101631988	1	gray	SLCO4C1
chr21	47571288	47572561	1	gray	FTCD-AS1
chr18	30517369	31021004	1	gray	CCDC178
chr3	88387605	88516744	1	gray	CSNKA2IP
chr11	22868468	22882020	1	gray	CCDC179
chr12	113860184	113876081	1	gray	SDSL
chr12	129338022	129469511	1	gray	GLT1D1
chr7	128506383	128512101	1	gray	ATP6V1FNB
chr20	5525084	5591652	1	gray	GPCPD1
chr22	42522500	42526812	1	gray	CYP2D6
chrX	99899195	99930784	1	gray	SRPX2
chr22	42535586	42540484	1	gray	CYP2D7
chr17	1173737	1175109	1	gray	BHLHA9
chr20	4702554	4709106	1	gray	PRND
chr1	36335408	36396132	1	gray	AGO1
chr8	141530254	141645732	1	gray	AGO2
chr12	56510416	56511751	1	gray	RPL41
chr11	13984269	14289679	1	gray	SPON1
chr1	36396705	36538100	1	gray	AGO3
chr1	248004229	248005198	1	gray	OR11L1
chr4	1160720	1202750	1	gray	SPON2
chr1	36273616	36323490	1	gray	AGO4
chr2	74379654	74406006	1	gray	MOB1A
chr4	71768085	71853885	1	gray	MOB1B
chr4	120415549	120549959	1	gray	PDE5A
chr10	70980087	71027307	1	gray	HKDC1
chr8	73921098	73960358	1	gray	TERF1
chr16	80631803	80838495	1	gray	CDYL2
chr16	69389469	69419910	1	gray	TERF2
chr16	12753655	12897744	1	gray	CPPED1
chr4	68775112	68829211	1	gray	TMPRSS11A
chr1	33116808	33151812	1	gray	RBBP4
chr4	69092370	69111412	1	gray	TMPRSS11B
chr1	205055269	205091106	1	gray	RBBP5
chr20	4667101	4682234	1	gray	PRNP
chr16	24550886	24584183	1	gray	RBBP6
chrX	16862464	16888485	1	gray	RBBP7
chr4	68686593	68749720	1	gray	TMPRSS11D
chr1	14925180	15444539	1	gray	KAZN
chr18	20513290	20606449	1	gray	RBBP8
chr4	143102	69363322	1	gray	TMPRSS11E
chr20	18467185	18477869	1	gray	RBBP9
chr4	68918915	68995587	1	gray	TMPRSS11F
chr3	78646387	79817148	1	gray	ROBO1
chr3	49306028	49314665	1	gray	C3orf62
chr8	85095021	85834078	1	gray	RALYL
chr3	76360030	77699114	1	gray	ROBO2
chr11	124735327	124751367	1	gray	ROBO3
chr11	124753586	124767761	1	gray	ROBO4
chr7	4836685	4923347	1	gray	RADIL
chr15	41271078	41408478	1	gray	INO80
chr5	82933623	83016674	1	gray	HAPLN1
chr16	68057186	68113222	1	gray	DUS2
chr1	156589206	156595517	1	gray	HAPLN2
chr2	190648810	190742355	1	gray	PMS1
chr15	89420524	89438775	1	gray	HAPLN3
chr7	6010555	6048737	1	gray	PMS2
chr22	38914952	38966188	1	gray	DMC1
chr19	19365564	19373613	1	gray	HAPLN4
chr9	111704856	111775779	1	gray	CTNNAL1
chr1	231762535	232177018	1	gray	DISC1
chr17	79202076	79212855	1	gray	TEPSIN
chr15	66161828	66184324	1	gray	RAB11A
chr4	141780960	142054623	1	gray	RNF150
chr19	8455243	8469317	1	gray	RAB11B
chr16	2016856	2018950	1	gray	RNF151
chr18	59475300	59560240	1	gray	RNF152
chrX	52926268	53024651	1	gray	FAM156A
chr7	72490260	74974605	1	gray	SPDYE11
chr3	119360902	119379436	1	gray	POPDC2
chr1	151129124	151142772	1	gray	TNFAIP8L2-SCNM1
chrX	52920621	52993409	1	gray	FAM156B
chr7	35242041	35293711	1	gray	TBX20
chr6	105605774	105627889	1	gray	POPDC3
chr6	2825414	31542100	1	gray	LTA
chr17	45810601	45823488	1	gray	TBX21
chr11	48238361	48239291	1	gray	OR4B1
chr7	72490440	74974425	1	gray	SPDYE13
chr6	2833875	31550202	1	gray	LTB
chr4	39500374	39529059	1	gray	UGDH
chrX	79270251	79287273	1	gray	TBX22
chr17	74138554	74236574	1	gray	RNF157
chr7	72518322	74918563	1	gray	SPDYE14
chr1	32674694	32681797	1	gray	DCDC2B
chr7	72490260	74974605	1	gray	SPDYE15
chr4	38797875	38806412	1	gray	TLR1
chr2	3751164	3895598	1	gray	DCDC2C
chr7	76163010	76169703	1	gray	SPDYE16
chr4	154605431	154627412	1	gray	TLR2
chr7	76651635	76661678	1	gray	SPDYE17
chr7	50526133	50633102	1	gray	DDC
chr5	147830594	148034090	1	gray	HTR4
chr4	186990309	187009227	1	gray	TLR3
chr4	71554248	71556268	1	gray	UTP3
chr3	46477135	46526724	1	gray	LTF
chr16	69166498	69202937	1	gray	UTP4
chr9	120466680	120487013	1	gray	TLR4
chr7	76682049	76690198	1	gray	SPDYE18
chr12	109015679	109027670	1	gray	SELPLG
chr11	1874313	1913493	1	gray	LSP1
chr1	19991367	20007459	1	gray	HTR6
chr1	223282745	223316590	1	gray	TLR5
chrX	115592852	115594137	1	gray	CT83
chr17	30187922	30228727	1	gray	UTP6
chr10	92500579	92617796	1	gray	HTR7
chr4	38825328	38858438	1	gray	TLR6
chrX	12885190	12908480	1	gray	TLR7
chrX	12924738	12941288	1	gray	TLR8
chr15	41795834	41806025	1	gray	LTK
chr22	21903735	21978323	1	gray	UBE2L3
chr11	65541368	65548447	1	gray	AP5B1
chr6	26597180	26600967	1	gray	ABT1
chr3	52255095	52260179	1	gray	TLR9
chr14	81641795	81687734	1	gray	GTF2A1
chr15	59930260	59949714	1	gray	GTF2A2
chr13	30996629	31003895	1	gray	UBE2L5
chr11	57319127	57335803	1	gray	UBE2L6
chr3	32567462	32612416	1	gray	DYNC1LI1
chr16	66754795	66785731	1	gray	DYNC1LI2
chr14	50159837	50219864	1	gray	KLHDC1
chr12	49388931	49393158	1	gray	DDN
chr14	50234870	50253103	1	gray	KLHDC2
chr6	110709523	110736778	1	gray	DDO
chr20	30432105	30433407	1	gray	FOXS1
chr6	42981986	42989031	1	gray	KLHDC3
chr3	36868309	36986545	1	gray	TRANK1
chr16	87741417	87799592	1	gray	KLHDC4
chr9	100069618	100141033	1	gray	CCDC180
chr9	90112142	90323549	1	gray	DAPK1
chr15	64199234	64338684	1	gray	DAPK2
chr1	169364107	169429907	1	gray	CCDC181
chr20	62711434	62731996	1	gray	OPRL1
chr19	3958450	3971097	1	gray	DAPK3
chr17	55821855	55822660	1	gray	CCDC182
chr16	85833300	85840674	1	gray	COX4I1
chr14	24658348	24664942	1	gray	TM9SF1
chr22	24309075	24322019	1	gray	DDT
chr20	30225714	30232802	1	gray	COX4I2
chr13	100153725	100216302	1	gray	TM9SF2
chr9	139690789	139702193	1	gray	CCDC183
chr19	47724080	47735924	1	gray	BBC3
chr19	18682539	18688360	1	gray	UBA52
chr12	48577426	48579709	1	gray	CCDC184
chr11	118914898	118927916	1	gray	HYOU1
chr10	98277866	98346769	1	gray	TM9SF3
chr10	12938624	13141989	1	gray	CCDC3
chr20	30697516	30755061	1	gray	TM9SF4
chr1	223566756	223568807	1	gray	CCDC185
chr1	161068150	161070136	1	gray	KLHDC9
chr11	30252560	30256741	1	gray	FSHB
chr10	115880620	115933979	1	gray	CCDC186
chr10	61548505	61666314	1	gray	CCDC6
chr9	139141818	139166855	1	gray	CCDC187
chr8	104152952	104242533	1	gray	BAALC
chrX	18693186	18846034	1	gray	PPEF1
chr22	20135938	20138578	1	gray	CCDC188
chr10	32735067	33171792	1	gray	CCDC7
chr2	216903110	216946532	1	gray	PECR
chr19	46913585	46916821	1	gray	CCDC8
chr16	30768743	30773565	1	gray	CCDC189
chr14	100150634	100193638	1	gray	CYP46A1
chr4	76781019	76823605	1	gray	PPEF2
chr3	52529353	52558511	1	gray	STAB1
chr19	47759781	47775210	1	gray	CCDC9
chr12	103981050	104160496	1	gray	STAB2
chr10	135340866	135352627	1	gray	CYP2E1
chr17	260115	264457	1	gray	C17orf97
chr17	36991338	36997691	1	gray	C17orf98
chr17	76142465	76162375	1	gray	C17orf99
chr12	110288749	110318346	1	gray	GLTP
chr8	95653401	95719694	1	gray	ESRP1
chr3	150643949	150690786	1	gray	CLRN1
chrX	101975670	102008468	1	gray	BHLHB9
chr16	68262935	68270030	1	gray	ESRP2
chr4	17516787	17528727	1	gray	CLRN2
chr10	129676104	129691205	1	gray	CLRN3
chr2	128176002	128186818	1	gray	PROC
chr19	7979714	7983982	1	gray	TGFBR3L
chr17	37844346	37884911	1	gray	ERBB2
chr4	113460488	113558151	1	gray	ZGRF1
chr12	56473891	56497289	1	gray	ERBB3
chr4	106629940	106768882	1	gray	GSTCD
chr2	49189295	49381654	1	gray	FSHR
chr2	212240441	213403526	1	gray	ERBB4
chr5	149237515	149324356	1	gray	PDE6A
chr4	619361	664571	1	gray	PDE6B
chr3	39304984	39323226	1	gray	CX3CR1
chr17	38465431	38513895	1	gray	RARA
chr10	95372293	95425767	1	gray	PDE6C
chr5	136310986	136835015	1	gray	SPOCK1
chr10	73818791	73848790	1	gray	SPOCK2
chr3	24870813	25639422	1	gray	RARB
chr2	232597134	232646037	1	gray	PDE6D
chr11	120971951	121062199	1	gray	TECTA
chr4	167654535	168155741	1	gray	SPOCK3
chr1	46859988	46879517	1	gray	FAAH
chr10	114043157	114064796	1	gray	TECTB
chr17	79617488	79630157	1	gray	PDE6G
chr3	184794625	184870848	1	gray	C3orf70
chr12	15125975	15134799	1	gray	PDE6H
chr12	53604349	53626040	1	gray	RARG
chr1	152799948	152800573	1	gray	LCE1A
chr1	152784446	152785584	1	gray	LCE1B
chr1	152777307	152779127	1	gray	LCE1C
chr4	156587999	156658209	1	gray	GUCY1A1
chr1	152769196	152770657	1	gray	LCE1D
chr11	106544744	106889202	1	gray	GUCY1A2
chr5	150409503	150467246	1	gray	TNIP1
chr1	152758732	152760901	1	gray	LCE1E
chr8	59402736	59412722	1	gray	CYP7A1
chr6	42192668	42419962	1	gray	TRERF1
chr4	2743374	2758063	1	gray	TNIP2
chr1	152748847	152749445	1	gray	LCE1F
chr4	122052563	122148638	1	gray	TNIP3
chr13	113812961	113826700	1	gray	PROZ
chr4	154265800	154336270	1	gray	MND1
chrX	102317578	102319099	1	gray	BEX1
chrX	102564273	102565918	1	gray	BEX2
chrX	102631250	102633092	1	gray	BEX3
chrX	102470019	102472172	1	gray	BEX4
chr19	11663857	11670051	1	gray	ELOF1
chrX	101408678	101410949	1	gray	BEX5
chr11	62457733	62475179	1	gray	BSCL2
chr3	185207388	185216823	1	gray	TMEM41A
chr2	231191885	231268447	1	gray	SP140L
chr16	27413494	27463363	1	gray	IL21R
chr13	101706127	102068859	1	gray	NALCN
chr11	9302200	9336140	1	gray	TMEM41B
chr6	76001574	76203516	1	gray	FILIP1
chr7	139025877	139108203	1	gray	FMC1-LUC7L2
chr4	54243807	54327029	1	gray	FIP1L1
chr17	42927315	42976993	1	gray	EFTUD2
chr7	66743278	66753973	1	gray	SPDYE21
chr18	43913980	44043103	1	gray	RNF165
chr16	88762908	88772816	1	gray	RNF166
chr2	74154006	74186073	1	gray	DGUOK
chr17	26721660	26733230	1	gray	SLC46A1
chr17	4843386	4848517	1	gray	RNF167
chr2	178257500	178408562	1	gray	AGPS
chr11	48346471	48347507	1	gray	OR4C3
chr9	115641199	115653156	1	gray	SLC46A2
chr3	196195656	196230639	1	gray	RNF168
chr13	29274217	29293150	1	gray	SLC46A3
chr12	68688345	68726194	1	gray	MDM1
chr11	74459893	74553458	1	gray	RNF169
chr1	31184123	31196432	1	gray	MATN1
chr16	19513014	19533420	1	gray	GDE1
chr12	69201951	69244464	1	gray	MDM2
chr11	48386848	48388040	1	gray	OR4C5
chr8	98881291	99048951	1	gray	MATN2
chr1	158801140	158819292	1	gray	MNDA
chr2	110880924	110962590	1	gray	NPHP1
chr16	14766404	14788165	1	gray	PLA2G10
chr11	55432642	55433572	1	gray	OR4C6
chr2	20191812	20212429	1	gray	MATN3
chr20	43922085	43937169	1	gray	MATN4
chr10	96305523	96361856	1	gray	HELLS
chr6	42664335	42690335	1	gray	PRPH2
chr5	17654976	17655958	1	gray	H3Y1
chr3	132399452	132441253	1	gray	NPHP3
chr1	204485506	204527248	1	gray	MDM4
chr1	206940946	206945839	1	gray	IL10
chr19	55875749	55881831	1	gray	IL11
chr5	17491075	17492185	1	gray	H3Y2
chr1	5922870	6052485	1	gray	NPHP4
chr17	66409763	66547457	1	gray	PRKAR1A
chr19	14258554	14316981	1	gray	ADGRL1
chr17	80005777	80009687	1	gray	RFNG
chr7	588833	767313	1	gray	PRKAR1B
chr5	131992213	131996802	1	gray	IL13
chr16	68279275	68294961	1	gray	PLA2G15
chr1	81771876	82459616	1	gray	ADGRL2
chr12	91496405	91505271	1	gray	LUM
chr4	142557735	142655140	1	gray	IL15
chr4	62066947	62944053	1	gray	ADGRL3
chr15	81489219	81606399	1	gray	IL16
chr6	18224090	18264761	1	gray	DEK
chr1	79355448	79472415	1	gray	ADGRL4
chr2	3705789	3750260	1	gray	ALLC
chr11	112013982	112034817	1	gray	IL18
chr14	23340948	23350920	1	gray	LRP10
chr12	109171966	109251359	1	gray	SSH1
chr7	102191678	102301847	1	gray	SPDYE2B
chr2	44589085	44999731	1	gray	CAMKMT
chr1	206944117	207016326	1	gray	IL19
chr22	17264305	17302589	1	gray	XKR3
chr17	27952956	28257246	1	gray	SSH2
chr6	150139892	150185495	1	gray	LRP11
chr11	67071000	67080063	1	gray	SSH3
chr8	105501459	105601252	1	gray	LRP12
chr8	56014587	56454613	1	gray	XKR4
chr11	94501521	94609913	1	gray	AMOTL1
chr8	6666040	6693046	1	gray	XKR5
chr2	159651828	159672502	1	gray	DAPL1
chr1	162824086	162838605	1	gray	CCDC190
chr8	10753554	11059342	1	gray	XKR6
chr7	76239302	76256620	1	gray	POMZP3
chr3	134074186	134094259	1	gray	AMOTL2
chr3	113682983	113775460	1	gray	CCDC191
chr20	30555953	30591190	1	gray	XKR7
chr6	154331630	154568001	1	gray	OPRM1
chr5	127039082	127277199	1	gray	CCDC192
chr2	220283098	220291456	1	gray	DES
chr1	10696665	10856703	1	gray	CASZ1
chr1	28286483	28294604	1	gray	XKR8
chr8	71581573	71648177	1	gray	XKR9
chr12	120759917	120765582	1	gray	PLA2G1B
chr6	64226344	64293493	1	gray	PTP4A1
chr2	113531501	113542070	1	gray	IL1A
chr14	66953088	66965271	1	gray	CCDC196
chr12	120972158	121015391	1	gray	RNF10
chr1	32372021	32403969	1	gray	PTP4A2
chr2	113587331	113594356	1	gray	IL1B
chr14	94463646	94475209	1	gray	CCDC197
chr8	142402120	142442554	1	gray	PTP4A3
chr1	51701944	51739119	1	gray	RNF11
chr14	57936017	57960575	1	gray	CCDC198
chr3	149530474	149679925	1	gray	RNF13
chr17	37366793	37382198	1	gray	STAC2
chr12	124246847	124420267	1	gray	DNAH10
chr11	111945022	111955874	1	gray	NKAPD1
chr10	99218080	99258551	1	gray	MMS19
chr5	141346401	141369857	1	gray	RNF14
chr1	182347227	182361341	1	gray	GLUL
chr19	41620336	41634286	1	gray	CYP2F1
chr12	57637240	57644970	1	gray	STAC3
chr7	21582656	21941457	1	gray	DNAH11
chr5	121647763	121799914	1	gray	SNCAIP
chr3	57327727	57530071	1	gray	DNAH12
chr13	25338306	25454058	1	gray	RNF17
chr1	225117355	225586988	1	gray	DNAH14
chr11	18287771	18291523	1	gray	SAA1
chr2	140988991	142888585	1	gray	LRP1B
chr11	18259785	18270215	1	gray	SAA2
chr6	2960214	31685696	1	gray	LY6G6F-LY6G6D
chr17	76419777	76573478	1	gray	DNAH17
chr11	18252901	18258349	1	gray	SAA4
chr22	24105176	24108050	1	gray	C22orf15
chr21	38120925	38362511	1	gray	HLCS
chr4	185570891	185616105	1	gray	PRIMPOL
chr1	37955560	37980367	1	gray	MEAF6
chr18	43427573	43547295	1	gray	EPG5
chr4	2932287	2936586	1	gray	MFSD10
chr17	74732646	74775422	1	gray	MFSD11
chr8	54958926	55014577	1	gray	LYPLA1
chr19	3544196	3557584	1	gray	MFSD12
chr19	2071034	2096325	1	gray	MOB3A
chr12	49688929	49692467	1	gray	PRPH
chr1	24117634	24122029	1	gray	LYPLA2
chr1	46505811	46642160	1	gray	P3R3URF-PIK3R3
chr9	27325206	27529812	1	gray	MOB3B
chr1	47073386	47082563	1	gray	MOB3C
chr1	84944948	84964035	1	gray	RPF1
chr22	18893832	18899601	1	gray	LOC102724770
chr8	66626568	66754299	1	gray	PDE7A
chr6	111303219	111349466	1	gray	RPF2
chr8	145486000	145515120	1	gray	BOP1
chr6	136172838	136516712	1	gray	PDE7B
chr2	236402686	237040437	1	gray	AGAP1
chr16	834973	838381	1	gray	RPUSD1
chr12	58117543	58135944	1	gray	AGAP2
chr8	145192676	145440962	1	gray	HGH1
chr2	10710879	10830113	1	gray	NOL10
chr17	65713948	65740647	1	gray	NOL11
chr15	40861491	40867148	1	gray	RPUSD2
chr7	150782953	150841521	1	gray	AGAP3
chr22	38082349	38089481	1	gray	NOL12
chr10	46321039	46349325	1	gray	AGAP4
chr3	9879485	9885743	1	gray	RPUSD3
chr1	111992085	112005395	1	gray	ATP5PB
chr11	126071988	126081587	1	gray	RPUSD4
chr10	75434032	75461086	1	gray	AGAP5
chr6	132129159	132216295	1	gray	ENPP1
chr3	159943208	159946000	1	gray	C3orf80
chr2	160788516	160919126	1	gray	PLA2R1
chr17	73034957	73043064	1	gray	ATP5PD
chr10	51748077	51770276	1	gray	AGAP6
chr8	120569325	120685630	1	gray	ENPP2
chr1	97543299	98386615	1	gray	DPYD
chr6	131958441	132068550	1	gray	ENPP3
chr4	134070448	134115855	1	gray	PCDH10
chr2	239229158	239309541	1	gray	TRAF3IP1
chr1	152670820	152671918	1	gray	LCE2A
chrX	100168433	100183906	1	gray	XKRX
chr21	27096790	27107965	1	gray	ATP5PF
chr17	80196894	80231576	1	gray	CSNK1D
chr6	111876580	111927477	1	gray	TRAF3IP2
chr6	46097725	46114424	1	gray	ENPP4
chr6	27276841	27280011	1	gray	POM121L2
chr1	152658598	152659873	1	gray	LCE2B
chrY	19880859	20298915	1	gray	XKRY
chr22	38686696	38714089	1	gray	CSNK1E
chr10	47191843	48237508	1	gray	AGAP9
chr6	46126918	46138747	1	gray	ENPP5
chr5	141323145	141337767	1	gray	PCDH12
chr3	49215066	49229291	1	gray	C3orf84
chr1	209929397	209955668	1	gray	TRAF3IP3
chr1	152647790	152649049	1	gray	LCE2C
chr4	185009858	185139026	1	gray	ENPP6
chr4	156680172	156728962	1	gray	GUCY1B1
chr3	108855565	108870248	1	gray	C3orf85
chr1	152635855	152637135	1	gray	LCE2D
chr17	77704704	77716018	1	gray	ENPP7
chr10	13319795	13342130	1	gray	PHYH
chr3	44462623	44481390	1	gray	C3orf86
chr20	43835673	43838409	1	gray	SEMG1
chr10	55562530	57387702	1	gray	PCDH15
chr8	65499131	65711294	1	gray	CYP7B1
chr20	43850013	43853099	1	gray	SEMG2
chr20	33703166	33865925	1	gray	MMP24-AS1-EDEM2
chr13	58205877	58303445	1	gray	PCDH17
chr7	156470486	156685877	1	gray	LMBR1
chrX	102192199	102193228	1	gray	RAB40AL
chr16	2259253	2261069	1	gray	BRICD5
chr4	138440072	138453648	1	gray	PCDH18
chrX	99546641	99665271	1	gray	PCDH19
chr21	35275756	35288108	1	gray	ATP5PO
chr5	133530022	133561764	1	gray	PPP2CA
chr1	12079554	12092102	1	gray	MIIP
chr8	30643134	30670334	1	gray	PPP2CB
chr6	137518620	137540522	1	gray	IFNGR1
chr4	75174186	75182503	1	gray	EPGN
chr21	34775201	34809828	1	gray	IFNGR2
chr8	42704779	42751866	1	gray	RNF170
chr1	24171570	24194780	1	gray	FUCA1
chr8	105391658	105479283	1	gray	DPYS
chr6	143815948	143832857	1	gray	FUCA2
chr14	70833215	70883807	1	gray	SYNJ2BP
chr2	139259339	139331117	1	gray	SPOPL
chr6	8073592	8102781	1	gray	EEF1E1
chr2	75889831	75938041	1	gray	GCFC2
chr10	48425785	48439165	1	gray	GDF10
chr4	154631311	154681176	1	gray	RNF175
chr17	56232514	56233447	1	gray	OR4D1
chr12	56136905	56151048	1	gray	GDF11
chr17	56247016	56247940	1	gray	OR4D2
chr16	28390902	28747050	1	gray	EIF3CL
chr6	90352216	90529513	1	gray	MDN1
chr19	18979353	19006967	1	gray	GDF1
chr19	18496967	18499986	1	gray	GDF15
chr11	123810323	123811280	1	gray	OR4D5
chr12	100430849	100536652	1	gray	UHRF1BP1L
chr11	59224433	59225378	1	gray	OR4D6
chr10	48411773	48416908	1	gray	GDF2
chr12	8975216	9029383	1	gray	A2ML1
chr12	7842379	7848371	1	gray	GDF3
chr11	114389655	114430603	1	gray	NXPE1
chr7	142636580	142637955	1	gray	LLCFC1
chr1	207036909	207042568	1	gray	IL20
chr11	114549248	114577791	1	gray	NXPE2
chr4	123531262	123542221	1	gray	IL21
chr22	25202177	25323545	1	gray	SGSM1
chr20	34021144	34042571	1	gray	GDF5
chr12	68642021	68647384	1	gray	IL22
chr11	59282385	59283330	1	gray	OR4D9
chr3	101498054	101547075	1	gray	NXPE3
chr3	48784018	48885307	1	gray	PRKAR2A
chr17	2240794	2284348	1	gray	SGSM2
chr11	114441312	114466508	1	gray	NXPE4
chr8	97154560	97173034	1	gray	GDF6
chr7	106685149	106802256	1	gray	PRKAR2B
chr22	40766597	40806293	1	gray	SGSM3
chr2	20866903	20879001	1	gray	GDF7
chr1	207070787	207077484	1	gray	IL24
chr14	23842017	23845612	1	gray	IL25
chr10	135367403	135381779	1	gray	SYCE1
chr10	115594483	115614153	1	gray	DCLRE1A
chr1	17248425	17299455	1	gray	CROCC
chr19	13009599	13030107	1	gray	SYCE2
chr12	68595128	68619590	1	gray	IL26
chr5	132196873	132202576	1	gray	GDF9
chr1	114447240	114456708	1	gray	DCLRE1B
chr22	50989540	51001348	1	gray	SYCE3
chr16	28510682	28518155	1	gray	IL27
chr10	14939357	14996095	1	gray	DCLRE1C
chr4	110631144	110651226	1	gray	PLA2G12A
chr10	74694519	74714564	1	gray	PLA2G12B
chr3	112182812	112218319	1	gray	BTLA
chrX	68380588	68385296	1	gray	PJA1
chrX	134021661	134049287	1	gray	MOSPD1
chr7	100882752	100888362	1	gray	FIS1
chr5	108670422	108745675	1	gray	PJA2
chr1	20301923	20306927	1	gray	PLA2G2A
chr2	219524405	219528166	1	gray	BCS1L
chrX	14891542	14940444	1	gray	MOSPD2
chr9	139221994	139254057	1	gray	GPSM1
chr9	104296134	104325626	1	gray	RNF20
chr7	100209784	100213000	1	gray	MOSPD3
chr1	109419606	109477166	1	gray	GPSM2
chr1	20489547	20513011	1	gray	PLA2G2C
chr6	3419560	32163300	1	gray	GPSM3
chr1	20438433	20446059	1	gray	PLA2G2D
chr7	150778171	150780580	1	gray	TMUB1
chr3	197476423	197514467	1	gray	FYTTD1
chr1	20246501	20250110	1	gray	PLA2G2E
chr17	42264318	42269297	1	gray	TMUB2
chr13	53191659	53217921	1	gray	HNRNPA1L2
chr1	20465815	20476874	1	gray	PLA2G2F
chr20	3907960	3996205	1	gray	RNF24
chr9	131581929	131592073	1	gray	SPOUT1
chr6	41116998	41122087	1	gray	TREML1
chr2	219528614	219536725	1	gray	RNF25
chr11	119205236	119208019	1	gray	RNF26
chr6	41157486	41168887	1	gray	TREML2
chr15	93749294	93751277	1	gray	LOC105370980
chr6	144612872	145174170	1	gray	UTRN
chr7	73498133	73536855	1	gray	LIMK1
chr6	41196086	41206620	1	gray	TREML4
chr22	31608283	31676066	1	gray	LIMK2
chr2	169643048	169722024	1	gray	NOSTRIN
chrX	142967172	142968357	1	gray	UBE2NL
chr22	38339056	38349676	1	gray	C22orf23
chr11	18501857	18548489	1	gray	TSG101
chr4	84380669	84406253	1	gray	ABRAXAS1
chr22	32329506	32341348	1	gray	C22orf24
chr10	126490387	126525236	1	gray	ABRAXAS2
chr14	20502002	20502917	1	gray	OR4K13
chr14	20482419	20483352	1	gray	OR4K14
chr14	20443677	20444724	1	gray	OR4K15
chr7	16831434	16844623	1	gray	AGR2
chr7	16899035	16921607	1	gray	AGR3
chr14	20585626	20586597	1	gray	OR4K17
chr2	61704983	61765491	1	gray	XPO1
chr1	8071786	8086369	1	gray	ERRFI1
chr15	85523697	85682372	1	gray	PDE8A
chr14	23776041	23795394	1	gray	BCL2L2-PABPN1
chr13	21351467	21476913	1	gray	XPO4
chr12	9220303	9268825	1	gray	A2M
chr11	118938528	118952682	1	gray	VPS11
chr5	76476128	76724080	1	gray	PDE8B
chr2	71213071	71222003	1	gray	TEX261
chr19	33699569	33716756	1	gray	SLC7A10
chr14	21269386	21271003	1	gray	RNASE1
chr6	43490072	43543775	1	gray	XPO5
chrX	135042746	135056147	1	gray	MMGT1
chr16	28109297	28223286	1	gray	XPO6
chr14	21423645	21424595	1	gray	RNASE2
chr11	113185304	113237109	1	gray	TTC12
chr4	139085250	139163503	1	gray	SLC7A11
chr3	113161564	113234003	1	gray	SPICE1
chr14	21359561	21360507	1	gray	RNASE3
chr8	21777172	21864096	1	gray	XPO7
chr5	167718649	167899308	1	gray	WWC1
chr3	51705190	51738339	1	gray	TEX264
chr1	231041988	231114607	1	gray	TTC13
chr14	21152718	21169374	1	gray	RNASE4
